path,true,pred,conf,decision
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_248.jpg,3,3,0.9020735220508657,pass
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_249.jpg,3,3,0.9006411383257843,pass
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_250.jpg,3,3,0.6586396447876973,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_251.jpg,3,3,0.5952433021643837,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_252.jpg,3,0,0.759198838952948,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_253.jpg,3,3,0.8734407000624116,pass
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_254.jpg,3,3,0.9509932664715072,pass
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_255.jpg,3,3,0.7619667909025628,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_256.jpg,3,3,0.6245079095229077,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_257.jpg,3,0,0.8092384806430113,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_258.jpg,3,3,0.8631516169092286,pass
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_259.jpg,3,3,0.716803596237346,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_260.jpg,3,0,0.4889438699195214,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_261.jpg,3,3,0.6234521614823015,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_262.jpg,3,3,0.9211137395575802,pass
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_263.jpg,3,3,0.6957789099829216,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_264.jpg,3,3,0.516845128024852,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_265.jpg,3,3,0.3292473364070388,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_266.jpg,3,3,0.5186673257952328,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_267.jpg,3,3,0.37881737108863256,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_268.jpg,3,3,0.6943309441534725,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_269.jpg,3,3,0.8174026191919249,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_270.jpg,3,3,0.8246946175599856,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_271.jpg,3,3,0.8320937607887587,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_272.jpg,3,3,0.3520471554132459,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_273.jpg,3,3,0.41638103695896966,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_274.jpg,3,3,0.5408057609640505,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_275.jpg,3,0,0.4503654411097315,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_276.jpg,3,3,0.6067581638608088,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_277.jpg,3,3,0.755798604176823,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_278.jpg,3,3,0.9556572143608711,pass
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_279.jpg,3,5,0.4497231015840889,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_280.jpg,3,5,0.4215873666939218,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_281.jpg,3,3,0.8314482412110002,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_282.jpg,3,5,0.4791163137788518,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_283.jpg,3,3,0.9600177426472258,pass
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_284.jpg,3,3,0.9490964974240254,pass
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_285.jpg,3,3,0.7382693124801211,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_286.jpg,3,3,0.9329114403515506,pass
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_287.jpg,3,3,0.5318877192572685,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_288.jpg,3,3,0.6934907290548028,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_289.jpg,3,3,0.7658806951448633,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_290.jpg,3,3,0.7810295578914028,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_291.jpg,3,3,0.7029374501136928,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_292.jpg,3,3,0.3278012598631892,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_293.jpg,3,3,0.873754857116263,pass
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_294.jpg,3,0,0.4620048292902066,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_295.jpg,3,5,0.45128712207912747,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_296.jpg,3,2,0.39746049188906335,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_297.jpg,3,3,0.5708879956576873,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_298.jpg,3,3,0.834760443497422,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_299.jpg,3,3,0.5005604355595603,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\pitted_surface\pitted_surface_300.jpg,3,3,0.9485630494201907,pass
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_241.jpg,4,5,0.3891722295359778,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_242.jpg,4,1,0.4463111383426529,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_243.jpg,4,4,0.3688542407940861,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_244.jpg,4,4,0.3982400805272392,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_245.jpg,4,1,0.4123313963307437,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_246.jpg,4,1,0.4158101337174696,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_247.jpg,4,1,0.603274246540269,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_248.jpg,4,1,0.3725527557049316,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_249.jpg,4,4,0.37474329609693763,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_250.jpg,4,5,0.425671251632909,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_251.jpg,4,1,0.67902765431439,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_252.jpg,4,5,0.5190505221552627,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_253.jpg,4,4,0.3713558981296173,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_254.jpg,4,5,0.42944665140361266,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_255.jpg,4,1,0.42585447188410447,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_256.jpg,4,4,0.4101135451897612,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_257.jpg,4,1,0.5476442186510423,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_258.jpg,4,4,0.5319414304878378,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_259.jpg,4,1,0.4157717215507939,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_260.jpg,4,1,0.6176425571677011,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_261.jpg,4,1,0.4460738052650015,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_262.jpg,4,1,0.4629459914527534,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_263.jpg,4,1,0.40136709775456375,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_264.jpg,4,5,0.3238242181691586,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_265.jpg,4,1,0.5187338147488952,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_266.jpg,4,1,0.718020629567815,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_267.jpg,4,5,0.3299291529759628,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_268.jpg,4,1,0.35922596772877396,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_269.jpg,4,1,0.7235852943834875,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_270.jpg,4,1,0.60059255982673,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_271.jpg,4,1,0.6273224082387041,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_272.jpg,4,1,0.5387729733458331,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_273.jpg,4,1,0.6475859490000682,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_274.jpg,4,1,0.6067828830409756,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_275.jpg,4,1,0.6210691245837037,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_276.jpg,4,1,0.5913346074901628,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_277.jpg,4,1,0.7738802228291007,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_278.jpg,4,5,0.46519078883445536,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_279.jpg,4,1,0.5632973150438081,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_280.jpg,4,1,0.5196619258951213,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_281.jpg,4,1,0.5482046451531,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_282.jpg,4,1,0.5864741612603612,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_283.jpg,4,1,0.633203777579448,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_284.jpg,4,5,0.4765771398276764,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_285.jpg,4,1,0.6640016424492223,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_286.jpg,4,1,0.6037753286456212,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_287.jpg,4,1,0.44011303959691034,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_288.jpg,4,1,0.7694781421433864,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_289.jpg,4,1,0.7351854617514668,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_290.jpg,4,1,0.7310773068565273,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_291.jpg,4,1,0.6855307998620391,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_292.jpg,4,1,0.46974244557225897,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_293.jpg,4,1,0.7610380598705029,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_294.jpg,4,1,0.7637920791114956,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_295.jpg,4,1,0.7773607264627477,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_296.jpg,4,1,0.5134675953594265,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_297.jpg,4,1,0.7795612797964242,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_298.jpg,4,1,0.6883113963893307,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_299.jpg,4,1,0.7013244883741663,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_300.jpg,4,1,0.8437424431385956,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_241.jpg,5,1,0.39119203485443094,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_242.jpg,5,5,0.49802356211120974,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_243.jpg,5,5,0.769810405422247,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_244.jpg,5,5,0.7734969463406826,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_245.jpg,5,5,0.7237386081592747,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_246.jpg,5,5,0.7522393804895877,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_247.jpg,5,5,0.8176763158461212,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_248.jpg,5,5,0.49361774887181525,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_249.jpg,5,5,0.4867468218306154,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_250.jpg,5,5,0.46158538340007554,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_251.jpg,5,1,0.4610855483906158,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_252.jpg,5,5,0.48296403191094756,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_253.jpg,5,1,0.4254783282503697,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_254.jpg,5,5,0.38305111347750265,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_255.jpg,5,5,0.6511383071612112,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_256.jpg,5,5,0.5459739308837539,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_257.jpg,5,5,0.6152235686652446,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_258.jpg,5,5,0.39148297891661094,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_259.jpg,5,5,0.41275716232895954,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_260.jpg,5,5,0.5006788514784251,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_261.jpg,5,5,0.48248806718622395,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_262.jpg,5,5,0.49050090503605864,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_263.jpg,5,5,0.673162550492847,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_264.jpg,5,1,0.4072829564628107,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_265.jpg,5,1,0.4279545797417911,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_266.jpg,5,1,0.6145086458746439,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_267.jpg,5,1,0.6497246905163594,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_268.jpg,5,1,0.48140166205383766,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_269.jpg,5,1,0.514142957194136,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_270.jpg,5,1,0.5818750577614609,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_271.jpg,5,1,0.5295802470786753,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_272.jpg,5,5,0.45413001154422517,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_273.jpg,5,5,0.35933051315232656,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_274.jpg,5,5,0.4010095675858629,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_275.jpg,5,5,0.36826998623332996,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_276.jpg,5,5,0.5860698470629115,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_277.jpg,5,5,0.6588991484322112,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_278.jpg,5,5,0.4343420148172024,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_279.jpg,5,5,0.41388102905675905,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_280.jpg,5,5,0.4113002266328429,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_281.jpg,5,5,0.46790392564947547,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_282.jpg,5,5,0.6492248990780644,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_283.jpg,5,5,0.692575946385209,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_284.jpg,5,5,0.6515810297705282,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_285.jpg,5,2,0.5204176018539903,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_286.jpg,5,5,0.6630550927736287,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_287.jpg,5,2,0.3320455600357281,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_288.jpg,5,5,0.44491373565935194,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_289.jpg,5,1,0.7902455675419765,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_290.jpg,5,4,0.3473418768087147,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_291.jpg,5,0,0.3849895699083642,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_292.jpg,5,5,0.4081756923939955,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_293.jpg,5,5,0.42634294677976387,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_294.jpg,5,1,0.3432150956299303,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_295.jpg,5,1,0.4252985542959536,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_296.jpg,5,1,0.41423358669855564,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_297.jpg,5,1,0.48174633950376083,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_298.jpg,5,1,0.5650589723283153,review
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_299.jpg,5,1,0.33793067445783964,fail
d:\MyGit\CHE-AI-COURSE\Part_4\data\NEU-DET\NEU-DET\validation\images\scratches\scratches_300.jpg,5,1,0.4841272814870879,review
